ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",LGA,"New York, NY"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",SWF,"Newburgh/Poughkeepsie, NY"
TPA,"Tampa, FL",ROC,"Rochester, NY"
TPA,"Tampa, FL",GRR,"Grand Rapids, MI"
TPA,"Tampa, FL",PWM,"Portland, ME"
TPA,"Tampa, FL",ALB,"Albany, NY"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",STL,"St. Louis, MO"
TPA,"Tampa, FL",SAT,"San Antonio, TX"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",OMA,"Omaha, NE"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",MKE,"Milwaukee, WI"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",BHM,"Birmingham, AL"
TPA,"Tampa, FL",DAL,"Dallas, TX"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",HOU,"Houston, TX"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",PIT,"Pittsburgh, PA"
TPA,"Tampa, FL",BDL,"Hartford, CT"
TPA,"Tampa, FL",BNA,"Nashville, TN"
TPA,"Tampa, FL",LGA,"New York, NY"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",PHX,"Phoenix, AZ"
TPA,"Tampa, FL",SJU,"San Juan, PR"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",MDW,"Chicago, IL"
TPA,"Tampa, FL",MCI,"Kansas City, MO"
TPA,"Tampa, FL",MHT,"Manchester, NH"
TPA,"Tampa, FL",RIC,"Richmond, VA"
TPA,"Tampa, FL",ROC,"Rochester, NY"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",OKC,"Oklahoma City, OK"
TPA,"Tampa, FL",ALB,"Albany, NY"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",SRQ,"Sarasota/Bradenton, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",JAX,"Jacksonville, FL"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",MSP,"Minneapolis, MN"
TPA,"Tampa, FL",AFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",STL,"St. Louis, MO"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",MKE,"Milwaukee, WI"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",LAX,"Los Angeles, CA"
TPA,"Tampa, FL",PHX,"Phoenix, AZ"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",LAX,"Los Angeles, CA"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",LAX,"Los Angeles, CA"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",MDT,"Harrisburg, PA"
TPA,"Tampa, FL",ILN,"Wilmington, OH"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",LAX,"Los Angeles, CA"
TPA,"Tampa, FL",SFO,"San Francisco, CA"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",SFO,"San Francisco, CA"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",LAX,"Los Angeles, CA"
TPA,"Tampa, FL",SFO,"San Francisco, CA"
TPA,"Tampa, FL",SCE,"State College, PA"
TPA,"Tampa, FL",XNA,"Fayetteville, AR"
TPA,"Tampa, FL",XNA,"Fayetteville, AR"
TPA,"Tampa, FL",PBI,"West Palm Beach/Palm Beach, FL"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",CVG,"Cincinnati, OH"
TPA,"Tampa, FL",BUF,"Buffalo, NY"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",SYR,"Syracuse, NY"
TPA,"Tampa, FL",GRB,"Green Bay, WI"
TPA,"Tampa, FL",TTN,"Trenton, NJ"
TPA,"Tampa, FL",ISP,"Islip, NY"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",OCF,"Ocala, FL"
TPA,"Tampa, FL",TUL,"Tulsa, OK"
TPA,"Tampa, FL",BNA,"Nashville, TN"
TPA,"Tampa, FL",DSI,"Destin, FL"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",BNA,"Nashville, TN"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",PBI,"West Palm Beach/Palm Beach, FL"
TPA,"Tampa, FL",TRI,"Bristol/Johnson City/Kingsport, TN"
TPA,"Tampa, FL",BED,"Bedford, MA"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",SHV,"Shreveport, LA"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",HSH,"Las Vegas, NV"
TPA,"Tampa, FL",ORF,"Norfolk, VA"
TPA,"Tampa, FL",RIC,"Richmond, VA"
TPA,"Tampa, FL",HSV,"Huntsville, AL"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",CAK,"Akron, OH"
TPA,"Tampa, FL",ORF,"Norfolk, VA"
TPA,"Tampa, FL",TUL,"Tulsa, OK"
TPA,"Tampa, FL",CHS,"Charleston, SC"
TPA,"Tampa, FL",RIC,"Richmond, VA"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",OKC,"Oklahoma City, OK"
TPA,"Tampa, FL",XNA,"Fayetteville, AR"
TPA,"Tampa, FL",HSV,"Huntsville, AL"
TPA,"Tampa, FL",FXE,"Fort Lauderdale, FL"
TRI,"Bristol/Johnson City/Kingsport, TN",CLT,"Charlotte, NC"
TRI,"Bristol/Johnson City/Kingsport, TN",PIE,"St. Petersburg, FL"
TRI,"Bristol/Johnson City/Kingsport, TN",CHA,"Chattanooga, TN"
TRI,"Bristol/Johnson City/Kingsport, TN",CLT,"Charlotte, NC"
TRI,"Bristol/Johnson City/Kingsport, TN",SFB,"Sanford, FL"
TRI,"Bristol/Johnson City/Kingsport, TN",ATL,"Atlanta, GA"
TRI,"Bristol/Johnson City/Kingsport, TN",GPT,"Gulfport/Biloxi, MS"
TRI,"Bristol/Johnson City/Kingsport, TN",CLT,"Charlotte, NC"
TRI,"Bristol/Johnson City/Kingsport, TN",TPA,"Tampa, FL"
TRI,"Bristol/Johnson City/Kingsport, TN",DFW,"Dallas/Fort Worth, TX"
TRI,"Bristol/Johnson City/Kingsport, TN",ATL,"Atlanta, GA"
TRI,"Bristol/Johnson City/Kingsport, TN",GSO,"Greensboro/High Point, NC"
TRI,"Bristol/Johnson City/Kingsport, TN",SFB,"Sanford, FL"
TRM,"Thermal, CA",VNY,"Van Nuys, CA"
TRM,"Thermal, CA",TEB,"Teterboro, NJ"
TSM,"Taos, NM",BNA,"Nashville, TN"
TSM,"Taos, NM",DAL,"Dallas, TX"
TSM,"Taos, NM",AUS,"Austin, TX"
TSM,"Taos, NM",DAL,"Dallas, TX"
TSM,"Taos, NM",HHR,"Hawthorne, CA"
TSM,"Taos, NM",CLD,"Carlsbad, CA"
TSM,"Taos, NM",MAF,"Midland/Odessa, TX"
TSS,"New York, NY",TEB,"Teterboro, NJ"
TTN,"Trenton, NJ",MCO,"Orlando, FL"
TTN,"Trenton, NJ",ATL,"Atlanta, GA"
TTN,"Trenton, NJ",PBI,"West Palm Beach/Palm Beach, FL"
TTN,"Trenton, NJ",PNE,"Philadelphia, PA"
TTN,"Trenton, NJ",RDU,"Raleigh/Durham, NC"
TTN,"Trenton, NJ",MCO,"Orlando, FL"
TTN,"Trenton, NJ",RSW,"Fort Myers, FL"
TTN,"Trenton, NJ",ATL,"Atlanta, GA"
TTN,"Trenton, NJ",PBI,"West Palm Beach/Palm Beach, FL"
TTN,"Trenton, NJ",TPA,"Tampa, FL"
TTN,"Trenton, NJ",PA8,"Collegeville, PA"
TTN,"Trenton, NJ",TPA,"Tampa, FL"
TTN,"Trenton, NJ",CLT,"Charlotte, NC"
TTN,"Trenton, NJ",RSW,"Fort Myers, FL"
TTN,"Trenton, NJ",CLT,"Charlotte, NC"
TTN,"Trenton, NJ",HPN,"White Plains, NY"
TUL,"Tulsa, OK",ATL,"Atlanta, GA"
TUL,"Tulsa, OK",STL,"St. Louis, MO"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",LAS,"Las Vegas, NV"
TUL,"Tulsa, OK",DAL,"Dallas, TX"
TUL,"Tulsa, OK",HOU,"Houston, TX"
TUL,"Tulsa, OK",PHX,"Phoenix, AZ"
TUL,"Tulsa, OK",STL,"St. Louis, MO"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",LAS,"Las Vegas, NV"
TUL,"Tulsa, OK",DAL,"Dallas, TX"
TUL,"Tulsa, OK",HOU,"Houston, TX"
TUL,"Tulsa, OK",PHX,"Phoenix, AZ"
TUL,"Tulsa, OK",STL,"St. Louis, MO"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",LAS,"Las Vegas, NV"
TUL,"Tulsa, OK",HOU,"Houston, TX"
TUL,"Tulsa, OK",IAH,"Houston, TX"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",CRP,"Corpus Christi, TX"
TUL,"Tulsa, OK",CVG,"Cincinnati, OH"
TUL,"Tulsa, OK",COU,"Columbia, MO"
TUL,"Tulsa, OK",CID,"Cedar Rapids/Iowa City, IA"
TUL,"Tulsa, OK",FYV,"Fayetteville, AR"
TUL,"Tulsa, OK",MEM,"Memphis, TN"
TUL,"Tulsa, OK",MSY,"New Orleans, LA"
TUL,"Tulsa, OK",AHN,"Athens, GA"
TUL,"Tulsa, OK",ORD,"Chicago, IL"
TUL,"Tulsa, OK",ELP,"El Paso, TX"
TUL,"Tulsa, OK",CVG,"Cincinnati, OH"
TUL,"Tulsa, OK",MEM,"Memphis, TN"
TUL,"Tulsa, OK",ATL,"Atlanta, GA"
TUL,"Tulsa, OK",ATL,"Atlanta, GA"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",ORD,"Chicago, IL"
TUL,"Tulsa, OK",TYS,"Knoxville, TN"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",IDA,"Idaho Falls, ID"
TUL,"Tulsa, OK",DRO,"Durango, CO"
TUL,"Tulsa, OK",ORD,"Chicago, IL"
TUL,"Tulsa, OK",SLC,"Salt Lake City, UT"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",LAX,"Los Angeles, CA"
TUL,"Tulsa, OK",SLC,"Salt Lake City, UT"
TUL,"Tulsa, OK",CVG,"Cincinnati, OH"
TUL,"Tulsa, OK",ORD,"Chicago, IL"
TUL,"Tulsa, OK",IAH,"Houston, TX"
TUL,"Tulsa, OK",DEN,"Denver, CO"
TUL,"Tulsa, OK",SLC,"Salt Lake City, UT"
TUL,"Tulsa, OK",MSN,"Madison, WI"
TUL,"Tulsa, OK",LAX,"Los Angeles, CA"
TUL,"Tulsa, OK",MIA,"Miami, FL"
TUL,"Tulsa, OK",DCA,"Washington, DC"
TUL,"Tulsa, OK",MEM,"Memphis, TN"
TUL,"Tulsa, OK",AFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",MEM,"Memphis, TN"
TUL,"Tulsa, OK",OKC,"Oklahoma City, OK"
TUL,"Tulsa, OK",MEM,"Memphis, TN"
TUL,"Tulsa, OK",LAS,"Las Vegas, NV"
TUL,"Tulsa, OK",AZA,"Phoenix, AZ"
TUL,"Tulsa, OK",SFB,"Sanford, FL"
TUL,"Tulsa, OK",LAX,"Los Angeles, CA"
TUL,"Tulsa, OK",LAS,"Las Vegas, NV"
TUL,"Tulsa, OK",AZA,"Phoenix, AZ"
TUL,"Tulsa, OK",SFB,"Sanford, FL"
TUL,"Tulsa, OK",AUS,"Austin, TX"
TUL,"Tulsa, OK",SRQ,"Sarasota/Bradenton, FL"
TUL,"Tulsa, OK",IAH,"Houston, TX"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",PHX,"Phoenix, AZ"
TUL,"Tulsa, OK",CLT,"Charlotte, NC"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",ORD,"Chicago, IL"
TUL,"Tulsa, OK",ORD,"Chicago, IL"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",AUS,"Austin, TX"
TUL,"Tulsa, OK",IAH,"Houston, TX"
TUL,"Tulsa, OK",IAH,"Houston, TX"
TUL,"Tulsa, OK",SDF,"Louisville, KY"
TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
TUL,"Tulsa, OK",LIT,"Little Rock, AR"
TUL,"Tulsa, OK",SGF,"Springfield, MO"
TUL,"Tulsa, OK",SDF,"Louisville, KY"
TUL,"Tulsa, OK",OKC,"Oklahoma City, OK"
TUL,"Tulsa, OK",MCI,"Kansas City, MO"
TUL,"Tulsa, OK",COE,"Coeur d'Alene, ID"
TUL,"Tulsa, OK",TPA,"Tampa, FL"
TUL,"Tulsa, OK",BNA,"Nashville, TN"
TUL,"Tulsa, OK",PHX,"Phoenix, AZ"
TUL,"Tulsa, OK",DAL,"Dallas, TX"
TUL,"Tulsa, OK",HPN,"White Plains, NY"
TUL,"Tulsa, OK",TPA,"Tampa, FL"
TUL,"Tulsa, OK",CLT,"Charlotte, NC"
TUL,"Tulsa, OK",DCA,"Washington, DC"
TUL,"Tulsa, OK",MTJ,"Montrose/Delta, CO"
TUP,"Tupelo, MS",BTR,"Baton Rouge, LA"
TUP,"Tupelo, MS",COU,"Columbia, MO"
TUP,"Tupelo, MS",BWI,"Baltimore, MD"
TUP,"Tupelo, MS",CLL,"College Station/Bryan, TX"
TUP,"Tupelo, MS",TYS,"Knoxville, TN"
TUP,"Tupelo, MS",ATL,"Atlanta, GA"
TUP,"Tupelo, MS",MHK,"Manhattan/Ft. Riley, KS"
TUP,"Tupelo, MS",BNA,"Nashville, TN"
TUP,"Tupelo, MS",MQY,"Smyrna, TN"
TUP,"Tupelo, MS",TUP,"Tupelo, MS"
TUS,"Tucson, AZ",ASE,"Aspen, CO"
TUS,"Tucson, AZ",SEA,"Seattle, WA"
TUS,"Tucson, AZ",PDX,"Portland, OR"
TUS,"Tucson, AZ",RDM,"Bend/Redmond, OR"
TUS,"Tucson, AZ",PDX,"Portland, OR"
TUS,"Tucson, AZ",SEA,"Seattle, WA"
TUS,"Tucson, AZ",PDX,"Portland, OR"
TUS,"Tucson, AZ",SEA,"Seattle, WA"
TUS,"Tucson, AZ",PDX,"Portland, OR"
TUS,"Tucson, AZ",BOI,"Boise, ID"
TUS,"Tucson, AZ",PDX,"Portland, OR"
TUS,"Tucson, AZ",PAE,"Everett, WA"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",LAS,"Las Vegas, NV"
TUS,"Tucson, AZ",OAK,"Oakland, CA"
TUS,"Tucson, AZ",SAN,"San Diego, CA"
TUS,"Tucson, AZ",HOU,"Houston, TX"
TUS,"Tucson, AZ",LAX,"Los Angeles, CA"
TUS,"Tucson, AZ",MDW,"Chicago, IL"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",LAS,"Las Vegas, NV"
TUS,"Tucson, AZ",OAK,"Oakland, CA"
TUS,"Tucson, AZ",SAN,"San Diego, CA"
TUS,"Tucson, AZ",HOU,"Houston, TX"
TUS,"Tucson, AZ",LAX,"Los Angeles, CA"
TUS,"Tucson, AZ",MDW,"Chicago, IL"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",LAS,"Las Vegas, NV"
TUS,"Tucson, AZ",SAN,"San Diego, CA"
TUS,"Tucson, AZ",LAX,"Los Angeles, CA"
TUS,"Tucson, AZ",MDW,"Chicago, IL"
TUS,"Tucson, AZ",BFI,"Seattle, WA"
TUS,"Tucson, AZ",AZA,"Phoenix, AZ"
TUS,"Tucson, AZ",SJC,"San Jose, CA"
TUS,"Tucson, AZ",IFP,"Bullhead City, AZ"
TUS,"Tucson, AZ",TUS,"Tucson, AZ"
TUS,"Tucson, AZ",SDF,"Louisville, KY"
TUS,"Tucson, AZ",MCI,"Kansas City, MO"
TUS,"Tucson, AZ",SDF,"Louisville, KY"
TUS,"Tucson, AZ",MCI,"Kansas City, MO"
TUS,"Tucson, AZ",YIP,"Detroit, MI"
TUS,"Tucson, AZ",TUS,"Tucson, AZ"
TUS,"Tucson, AZ",MCI,"Kansas City, MO"
TUS,"Tucson, AZ",ELP,"El Paso, TX"
TUS,"Tucson, AZ",TUS,"Tucson, AZ"
TUS,"Tucson, AZ",ICT,"Wichita, KS"
TUS,"Tucson, AZ",BUR,"Burbank, CA"
TUS,"Tucson, AZ",SEA,"Seattle, WA"
TUS,"Tucson, AZ",MSP,"Minneapolis, MN"
TUS,"Tucson, AZ",MSP,"Minneapolis, MN"
TUS,"Tucson, AZ",ATL,"Atlanta, GA"
TUS,"Tucson, AZ",SEA,"Seattle, WA"
TUS,"Tucson, AZ",LAS,"Las Vegas, NV"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",SGF,"Springfield, MO"
TUS,"Tucson, AZ",GJT,"Grand Junction, CO"
TUS,"Tucson, AZ",SJC,"San Jose, CA"
TUS,"Tucson, AZ",SFO,"San Francisco, CA"
TUS,"Tucson, AZ",SGU,"St. George, UT"
TUS,"Tucson, AZ",ORD,"Chicago, IL"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",SLC,"Salt Lake City, UT"
TUS,"Tucson, AZ",LAX,"Los Angeles, CA"
TUS,"Tucson, AZ",PHX,"Phoenix, AZ"
TUS,"Tucson, AZ",DTW,"Detroit, MI"
TUS,"Tucson, AZ",SLC,"Salt Lake City, UT"
TUS,"Tucson, AZ",BOI,"Boise, ID"
TUS,"Tucson, AZ",IAH,"Houston, TX"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",SLC,"Salt Lake City, UT"
TUS,"Tucson, AZ",SEA,"Seattle, WA"
TUS,"Tucson, AZ",PDX,"Portland, OR"
TUS,"Tucson, AZ",RDM,"Bend/Redmond, OR"
TUS,"Tucson, AZ",LAX,"Los Angeles, CA"
TUS,"Tucson, AZ",SFO,"San Francisco, CA"
TUS,"Tucson, AZ",ELP,"El Paso, TX"
TUS,"Tucson, AZ",SAN,"San Diego, CA"
TUS,"Tucson, AZ",MEM,"Memphis, TN"
TUS,"Tucson, AZ",PHX,"Phoenix, AZ"
TUS,"Tucson, AZ",MSP,"Minneapolis, MN"
TUS,"Tucson, AZ",MKC,"Kansas City, MO"
TUS,"Tucson, AZ",MSP,"Minneapolis, MN"
TUS,"Tucson, AZ",DTW,"Detroit, MI"
TUS,"Tucson, AZ",ORD,"Chicago, IL"
TUS,"Tucson, AZ",IAH,"Houston, TX"
TUS,"Tucson, AZ",PHX,"Phoenix, AZ"
TUS,"Tucson, AZ",ORD,"Chicago, IL"
TUS,"Tucson, AZ",MKE,"Milwaukee, WI"
TUS,"Tucson, AZ",DFW,"Dallas/Fort Worth, TX"
TUS,"Tucson, AZ",ORD,"Chicago, IL"
TUS,"Tucson, AZ",DFW,"Dallas/Fort Worth, TX"
TUS,"Tucson, AZ",PHX,"Phoenix, AZ"
TUS,"Tucson, AZ",PHX,"Phoenix, AZ"
TUS,"Tucson, AZ",DFW,"Dallas/Fort Worth, TX"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",DEN,"Denver, CO"
TUS,"Tucson, AZ",VNY,"Van Nuys, CA"
TUS,"Tucson, AZ",PGA,"Page, AZ"
TUS,"Tucson, AZ",DAL,"Dallas, TX"
TUS,"Tucson, AZ",LAX,"Los Angeles, CA"
TUS,"Tucson, AZ",PBI,"West Palm Beach/Palm Beach, FL"
TUS,"Tucson, AZ",TSM,"Taos, NM"
TVC,"Traverse City, MI",DTW,"Detroit, MI"
TVC,"Traverse City, MI",DTW,"Detroit, MI"
TVC,"Traverse City, MI",ORD,"Chicago, IL"
TVC,"Traverse City, MI",DTW,"Detroit, MI"
TVC,"Traverse City, MI",ORD,"Chicago, IL"
TVC,"Traverse City, MI",ORD,"Chicago, IL"
TVC,"Traverse City, MI",ORD,"Chicago, IL"
TVC,"Traverse City, MI",GRR,"Grand Rapids, MI"
TVC,"Traverse City, MI",SFB,"Sanford, FL"
TVC,"Traverse City, MI",AZA,"Phoenix, AZ"
TVC,"Traverse City, MI",SFB,"Sanford, FL"
TVC,"Traverse City, MI",PIE,"St. Petersburg, FL"
TVC,"Traverse City, MI",PGD,"Punta Gorda, FL"
TVC,"Traverse City, MI",ORD,"Chicago, IL"
TVC,"Traverse City, MI",ORD,"Chicago, IL"
TVF,"Thief River Falls, MN",MSP,"Minneapolis, MN"
TVF,"Thief River Falls, MN",FAR,"Fargo, ND"
TVF,"Thief River Falls, MN",MEM,"Memphis, TN"
TVF,"Thief River Falls, MN",LZU,"Lawrenceville, GA"
TVF,"Thief River Falls, MN",MEM,"Memphis, TN"
TVF,"Thief River Falls, MN",SDF,"Louisville, KY"
TVI,"Thomasville, GA",PDK,"Atlanta, GA"
TWA,"Twin Hills, AK",DLG,"Dillingham, AK"
TWA,"Twin Hills, AK",TOG,"Togiak, AK"
TWA,"Twin Hills, AK",TOG,"Togiak, AK"
TWA,"Twin Hills, AK",KMO,"Manokotak, AK"
TWF,"Twin Falls, ID",SLC,"Salt Lake City, UT"
TWF,"Twin Falls, ID",SLC,"Salt Lake City, UT"
TX1,"Mesquite, TX",PBI,"West Palm Beach/Palm Beach, FL"
TX6,"Horseshoe Bay, TX",VNY,"Van Nuys, CA"
TXK,"Texarkana, AR",DFW,"Dallas/Fort Worth, TX"
TYE,"Tyonek, AK",BVU,"Beluga, AK"
TYE,"Tyonek, AK",MRI,"Anchorage, AK"
TYE,"Tyonek, AK",BVU,"Beluga, AK"
TYE,"Tyonek, AK",MRI,"Anchorage, AK"
TYR,"Tyler, TX",DFW,"Dallas/Fort Worth, TX"
TYS,"Knoxville, TN",DTW,"Detroit, MI"
TYS,"Knoxville, TN",LGA,"New York, NY"
TYS,"Knoxville, TN",ATL,"Atlanta, GA"
